,Kolejka,season,home,away,date,hour,gh,ga,IsCancelled,IsWalkover
4168,3,1965/1966,Zawisza Bydgoszcz,Legia Warszawa,8/21/1965,17:00,2,2,0,0
4169,3,1965/1966,Polonia Bytom,Odra Opole,8/22/1965,16:00,2,1,0,0
4170,3,1965/1966,ålπsk Wroc≥aw,GÛrnik Zabrze,8/22/1965,16:30,3,1,0,0
4171,3,1965/1966,GKS Katowice,£ÅKS £ÅÛdü,8/22/1965,11:00,1,0,0,0
4172,4,1965/1966,Szombierki Bytom,Zawisza Bydgoszcz,8/25/1965,16:30,2,0,0,0
4173,4,1965/1966,Stal RzeszÛw,Legia Warszawa,8/26/1965,16:30,2,1,0,0
4174,4,1965/1966,Gwardia Warszawa,Polonia Bytom,8/26/1965,16:30,1,2,0,0
4175,4,1965/1966,GÛrnik Zabrze,Wis≥a KrakÛw,8/26/1965,19:00,3,0,0,0
4176,4,1965/1966,£ÅKS £ÅÛdü,Zag≥Íbie Sosnowiec,8/25/1965,17:00,3,3,0,0
4177,4,1965/1966,Odra Opole,GKS Katowice,8/26/1965,17:00,3,0,0,0
4178,4,1965/1966,Ruch ChorzÛw,ålπsk Wroc≥aw,8/26/1965,16:45,3,0,0,0
4179,5,1965/1966,Wis≥a KrakÛw,Ruch ChorzÛw,8/29/1965,17:00,2,2,0,0
4180,5,1965/1966,Legia Warszawa,Szombierki Bytom,8/29/1965,18:30,1,0,0,0
4181,5,1965/1966,Polonia Bytom,Stal RzeszÛw,8/29/1965,16:00,1,1,0,0
4182,5,1965/1966,GKS Katowice,Gwardia Warszawa,8/29/1965,16:00,4,2,0,0
4183,5,1965/1966,Zawisza Bydgoszcz,GÛrnik Zabrze,8/29/1965,16:30,1,1,0,0
4184,5,1965/1966,ålπsk Wroc≥aw,£ÅKS £ÅÛdü,8/29/1965,11:30,1,1,0,0
4185,5,1965/1966,Zag≥Íbie Sosnowiec,Odra Opole,8/29/1965,16:30,3,3,0,0
4186,6,1965/1966,Stal RzeszÛw,Szombierki Bytom,9/5/1965,16:15,2,2,0,0
4187,6,1965/1966,GÛrnik Zabrze,Legia Warszawa,9/5/1965,16:00,1,1,0,0
4188,6,1965/1966,£ÅKS £ÅÛdü,Wis≥a KrakÛw,9/5/1965,16:00,1,1,0,0
4189,6,1965/1966,Gwardia Warszawa,Zag≥Íbie Sosnowiec,9/5/1965,16:00,0,4,0,0
4190,6,1965/1966,Odra Opole,ålπsk Wroc≥aw,9/5/1965,16:00,1,0,0,0
4191,6,1965/1966,Polonia Bytom,GKS Katowice,9/4/1965,18:00,0,0,0,0
4192,6,1965/1966,Ruch ChorzÛw,Zawisza Bydgoszcz,9/5/1965,16:30,2,1,0,0
4193,7,1965/1966,Zawisza Bydgoszcz,£ÅKS £ÅÛdü,9/12/1965,11:00,3,1,0,0
4194,7,1965/1966,Zag≥Íbie Sosnowiec,Polonia Bytom,9/12/1965,11:00,3,2,0,0
4195,7,1965/1966,Wis≥a KrakÛw,Odra Opole,9/11/1965,16:00,1,0,0,0
4196,7,1965/1966,Legia Warszawa,Ruch ChorzÛw,9/11/1965,18:30,5,1,0,0
4197,7,1965/1966,GKS Katowice,Stal RzeszÛw,9/12/1965,16:00,2,2,0,0
4198,7,1965/1966,ålπsk Wroc≥aw,Gwardia Warszawa,9/11/1965,15:45,2,0,0,0
4199,7,1965/1966,Szombierki Bytom,GÛrnik Zabrze,9/11/1965,16:00,0,3,0,0
4200,8,1965/1966,GKS Katowice,Zag≥Íbie Sosnowiec,9/15/1965,17:00,1,0,0,0
4201,8,1965/1966,Odra Opole,Zawisza Bydgoszcz,9/15/1965,16:00,1,2,0,0
4202,8,1965/1966,£ÅKS £ÅÛdü,Legia Warszawa,9/15/1965,16:00,0,0,0,0
4203,8,1965/1966,GÛrnik Zabrze,Stal RzeszÛw,9/1/1965,16:30,3,0,0,0
4204,8,1965/1966,Polonia Bytom,ålπsk Wroc≥aw,9/15/1965,16:00,1,1,0,0
4205,8,1965/1966,Gwardia Warszawa,Wis≥a KrakÛw,9/15/1965,16:00,1,2,0,0
4206,8,1965/1966,Ruch ChorzÛw,Szombierki Bytom,9/15/1965,16:00,2,3,0,0
4207,9,1965/1966,Legia Warszawa,Odra Opole,9/19/1965,17:30,2,1,0,0
4208,9,1965/1966,GÛrnik Zabrze,Ruch ChorzÛw,9/19/1965,15:00,3,1,0,0
4209,9,1965/1966,Wis≥a KrakÛw,Polonia Bytom,9/19/1965,15:30,2,0,0,0
4210,9,1965/1966,Zag≥Íbie Sosnowiec,Stal RzeszÛw,9/19/1965,15:00,1,1,0,0
4211,9,1965/1966,Zawisza Bydgoszcz,Gwardia Warszawa,9/19/1965,11:00,1,0,0,0
4212,9,1965/1966,ålπsk Wroc≥aw,GKS Katowice,9/19/1965,16:00,3,2,0,0
4213,9,1965/1966,Szombierki Bytom,£ÅKS £ÅÛdü,9/19/1965,11:00,0,0,0,0
4214,10,1965/1966,Polonia Bytom,Zawisza Bydgoszcz,10/3/1965,11:00,0,2,0,0
4215,10,1965/1966,Zag≥Íbie Sosnowiec,ålπsk Wroc≥aw,10/3/1965,11:00,5,0,0,0
4216,10,1965/1966,GKS Katowice,Wis≥a KrakÛw,10/3/1965,15:00,0,0,0,0
4217,10,1965/1966,£ÅKS £ÅÛdü,GÛrnik Zabrze,10/3/1965,14:30,0,3,0,0
4218,10,1965/1966,Odra Opole,Szombierki Bytom,10/3/1965,15:00,2,1,0,0
4219,10,1965/1966,Gwardia Warszawa,Legia Warszawa,10/3/1965,12:00,3,2,0,0
4220,10,1965/1966,Stal RzeszÛw,Ruch ChorzÛw,10/3/1965,14:30,0,0,0,0
4221,11,1965/1966,Zawisza Bydgoszcz,GKS Katowice,10/17/1965,11:30,5,0,0,0
4222,11,1965/1966,Szombierki Bytom,Gwardia Warszawa,10/17/1965,14:00,3,1,0,0
4223,11,1965/1966,Legia Warszawa,Polonia Bytom,10/17/1965,17:30,0,0,0,0
4224,11,1965/1966,Ruch ChorzÛw,£ÅKS £ÅÛdü,10/17/1965,14:30,1,1,0,0
4225,11,1965/1966,GÛrnik Zabrze,Odra Opole,10/17/1965,14:00,4,0,0,0
4226,11,1965/1966,ålπsk Wroc≥aw,Stal RzeszÛw,10/17/1965,14:30,3,2,0,0
4227,11,1965/1966,Wis≥a KrakÛw,Zag≥Íbie Sosnowiec,10/17/1965,14:30,1,1,0,0
4228,12,1965/1966,Stal RzeszÛw,£ÅKS £ÅÛdü,11/7/1965,12:00,3,0,0,0
4229,12,1965/1966,Odra Opole,Ruch ChorzÛw,11/7/1965,12:00,0,1,0,0
4230,12,1965/1966,Zag≥Íbie Sosnowiec,Zawisza Bydgoszcz,11/7/1965,11:00,3,0,0,0
4231,12,1965/1966,Polonia Bytom,Szombierki Bytom,11/7/1965,12:00,1,2,0,0
4232,12,1965/1966,GKS Katowice,Legia Warszawa,11/7/1965,12:00,2,0,0,0
4233,12,1965/1966,Gwardia Warszawa,GÛrnik Zabrze,11/7/1965,13:00,0,2,0,0
4234,12,1965/1966,ålπsk Wroc≥aw,Wis≥a KrakÛw,11/7/1965,12:00,1,1,0,0
4235,13,1965/1966,GÛrnik Zabrze,Polonia Bytom,11/14/1965,12:00,0,2,0,0
4236,13,1965/1966,Szombierki Bytom,GKS Katowice,11/14/1965,12:00,2,1,0,0
4237,13,1965/1966,Wis≥a KrakÛw,Stal RzeszÛw,11/14/1965,11:00,1,0,0,0
4238,13,1965/1966,Zawisza Bydgoszcz,ålπsk Wroc≥aw,11/14/1965,11:30,2,0,0,0
4239,13,1965/1966,Legia Warszawa,Zag≥Íbie Sosnowiec,11/14/1965,12:00,1,3,0,0
4240,13,1965/1966,£ÅKS £ÅÛdü,Odra Opole,11/14/1965,12:00,4,0,0,0
4241,13,1965/1966,Ruch ChorzÛw,Gwardia Warszawa,11/14/1965,11:00,4,0,0,0
4242,14,1965/1966,Szombierki Bytom,Zag≥Íbie Sosnowiec,3/20/1966,15:00,2,1,0,0
4243,14,1965/1966,£ÅKS £ÅÛdü,Gwardia Warszawa,3/20/1966,12:00,4,1,0,0
4244,14,1965/1966,Odra Opole,Stal RzeszÛw,3/20/1966,14:00,0,1,0,0
4245,14,1965/1966,Zawisza Bydgoszcz,Wis≥a KrakÛw,3/20/1966,11:30,1,0,0,0
4246,14,1965/1966,GÛrnik Zabrze,GKS Katowice,3/20/1966,14:00,3,0,0,0
4247,14,1965/1966,Ruch ChorzÛw,Polonia Bytom,3/19/1966,15:30,1,0,0,0
4248,14,1965/1966,Legia Warszawa,ålπsk Wroc≥aw,3/20/1966,12:30,0,0,0,0
4249,15,1965/1966,Polonia Bytom,£ÅKS £ÅÛdü,3/27/1966,15:00,3,1,0,0
4250,15,1965/1966,ålπsk Wroc≥aw,Szombierki Bytom,3/27/1966,16:00,3,0,0,0
4251,15,1965/1966,Zag≥Íbie Sosnowiec,GÛrnik Zabrze,3/27/1966,14:30,0,2,0,0
4252,15,1965/1966,Stal RzeszÛw,Zawisza Bydgoszcz,3/27/1966,14:00,1,0,0,0
4253,15,1965/1966,Wis≥a KrakÛw,Legia Warszawa,3/27/1966,15:30,0,0,0,0
4254,15,1965/1966,GKS Katowice,Ruch ChorzÛw,3/27/1966,14:00,2,1,0,0
4255,15,1965/1966,Gwardia Warszawa,Odra Opole,3/27/1966,15:30,0,1,0,0
4256,16,1965/1966,Stal RzeszÛw,Gwardia Warszawa,4/3/1966,15:00,0,0,0,0
4257,16,1965/1966,GÛrnik Zabrze,ålπsk Wroc≥aw,4/3/1966,15:30,3,0,0,0
4258,16,1965/1966,Legia Warszawa,Zawisza Bydgoszcz,4/3/1966,12:00,2,0,0,0
4259,16,1965/1966,Ruch ChorzÛw,Zag≥Íbie Sosnowiec,4/3/1966,15:30,1,2,0,0
4260,16,1965/1966,Szombierki Bytom,Wis≥a KrakÛw,4/3/1966,15:00,2,0,0,0
4261,16,1965/1966,Odra Opole,Polonia Bytom,4/3/1966,15:30,1,0,0,0
4262,16,1965/1966,£ÅKS £ÅÛdü,GKS Katowice,4/3/1966,12:00,1,2,0,0
4263,17,1965/1966,Polonia Bytom,Gwardia Warszawa,4/10/1966,15:30,4,1,0,0
4264,17,1965/1966,Legia Warszawa,Stal RzeszÛw,4/9/1966,16:30,1,0,0,0
4265,17,1965/1966,Zag≥Íbie Sosnowiec,£ÅKS £ÅÛdü,4/9/1966,15:30,6,0,0,0
4266,17,1965/1966,ålπsk Wroc≥aw,Ruch ChorzÛw,4/10/1966,12:00,2,2,0,0
4267,17,1965/1966,Zawisza Bydgoszcz,Szombierki Bytom,4/11/1966,16:00,2,1,0,0
4268,17,1965/1966,Wis≥a KrakÛw,GÛrnik Zabrze,4/10/1966,16:00,1,1,0,0
4269,17,1965/1966,GKS Katowice,Odra Opole,4/10/1966,15:00,0,0,0,0
4270,18,1965/1966,Wis≥a KrakÛw,£ÅKS £ÅÛdü,4/17/1966,16:00,3,1,0,0
4271,18,1965/1966,Zag≥Íbie Sosnowiec,Gwardia Warszawa,4/17/1966,16:00,2,0,0,0
4272,18,1965/1966,Legia Warszawa,GÛrnik Zabrze,4/17/1966,12:00,0,2,0,0
4273,18,1965/1966,Zawisza Bydgoszcz,Ruch ChorzÛw,4/17/1966,17:00,1,2,0,0
4274,18,1965/1966,GKS Katowice,Polonia Bytom,4/17/1966,16:00,0,3,0,0
4275,18,1965/1966,Szombierki Bytom,Stal RzeszÛw,4/17/1966,16:00,3,0,0,0
4276,18,1965/1966,ålπsk Wroc≥aw,Odra Opole,4/17/1966,16:30,1,0,0,0
4277,19,1965/1966,£ÅKS £ÅÛdü,Zawisza Bydgoszcz,4/20/1966,16:00,4,0,0,0
4278,19,1965/1966,GÛrnik Zabrze,Szombierki Bytom,4/20/1966,16:00,4,3,0,0
4279,19,1965/1966,Odra Opole,Wis≥a KrakÛw,4/20/1966,16:45,1,1,0,0
4280,19,1965/1966,Gwardia Warszawa,ålπsk Wroc≥aw,4/20/1966,16:00,1,0,0,0
4281,19,1965/1966,Stal RzeszÛw,GKS Katowice,4/20/1966,16:30,1,0,0,0
4282,19,1965/1966,Polonia Bytom,Zag≥Íbie Sosnowiec,4/20/1966,16:15,3,2,0,0
4283,19,1965/1966,Ruch ChorzÛw,Legia Warszawa,4/20/1966,16:30,2,0,0,0
4284,20,1965/1966,Gwardia Warszawa,GKS Katowice,4/24/1966,16:30,1,1,0,0
4285,20,1965/1966,Szombierki Bytom,Legia Warszawa,4/24/1966,16:00,2,1,0,0
4286,20,1965/1966,Stal RzeszÛw,Polonia Bytom,4/24/1966,16:30,0,1,0,0
4287,20,1965/1966,GÛrnik Zabrze,Zawisza Bydgoszcz,4/24/1966,16:00,2,1,0,0
4288,20,1965/1966,Ruch ChorzÛw,Wis≥a KrakÛw,4/24/1966,16:00,0,1,0,0
4289,20,1965/1966,£ÅKS £ÅÛdü,ålπsk Wroc≥aw,4/24/1966,16:00,3,0,0,0
4290,20,1965/1966,Odra Opole,Zag≥Íbie Sosnowiec,4/24/1966,16:30,1,4,0,0
4291,21,1965/1966,Zag≥Íbie Sosnowiec,GKS Katowice,5/7/1966,17:00,1,0,0,0
4292,21,1965/1966,Legia Warszawa,£ÅKS £ÅÛdü,5/7/1966,19:00,3,1,0,0
4293,21,1965/1966,Wis≥a KrakÛw,Gwardia Warszawa,6/1/1966,17:30,1,0,0,0
4294,21,1965/1966,Zawisza Bydgoszcz,Odra Opole,5/7/1966,17:00,1,0,0,0
4295,21,1965/1966,Szombierki Bytom,Ruch ChorzÛw,5/8/1966,17:00,4,1,0,0
4296,21,1965/1966,ålπsk Wroc≥aw,Polonia Bytom,5/7/1966,17:00,0,0,0,0
4297,21,1965/1966,Stal RzeszÛw,GÛrnik Zabrze,5/8/1966,17:00,0,0,0,0
4298,22,1965/1966,Gwardia Warszawa,Zawisza Bydgoszcz,5/11/1966,16:00,0,0,0,0
4299,22,1965/1966,Odra Opole,Legia Warszawa,5/11/1966,16:30,1,1,0,0
4300,22,1965/1966,Ruch ChorzÛw,GÛrnik Zabrze,5/11/1966,17:00,5,1,0,0
4301,22,1965/1966,£ÅKS £ÅÛdü,Szombierki Bytom,5/11/1966,17:00,0,0,0,0
4302,22,1965/1966,Stal RzeszÛw,Zag≥Íbie Sosnowiec,5/11/1966,16:00,1,1,0,0
4303,22,1965/1966,GKS Katowice,ålπsk Wroc≥aw,5/11/1966,17:00,0,0,0,0
4304,22,1965/1966,Polonia Bytom,Wis≥a KrakÛw,5/11/1966,17:00,2,2,0,0
4305,23,1965/1966,Wis≥a KrakÛw,GKS Katowice,5/21/1966,17:30,1,1,0,0
4306,23,1965/1966,Szombierki Bytom,Odra Opole,5/22/1966,12:30,3,3,0,0
4307,23,1965/1966,ålπsk Wroc≥aw,Zag≥Íbie Sosnowiec,5/22/1966,17:00,0,3,0,0
4308,23,1965/1966,Zawisza Bydgoszcz,Polonia Bytom,5/21/1966,18:00,1,2,0,0
4309,23,1965/1966,GÛrnik Zabrze,£ÅKS £ÅÛdü,5/22/1966,10:30,2,1,0,0
4310,23,1965/1966,Ruch ChorzÛw,Stal RzeszÛw,5/21/1966,17:00,1,2,0,0
4311,23,1965/1966,Legia Warszawa,Gwardia Warszawa,5/21/1966,19:30,3,1,0,0
4312,24,1965/1966,GKS Katowice,Zawisza Bydgoszcz,6/19/1966,18:00,1,0,0,0
4313,24,1965/1966,Zag≥Íbie Sosnowiec,Wis≥a KrakÛw,5/28/1966,17:30,1,2,0,0
4314,24,1965/1966,Polonia Bytom,Legia Warszawa,5/28/1966,17:30,2,0,0,0
4315,24,1965/1966,£ÅKS £ÅÛdü,Ruch ChorzÛw,5/28/1966,17:00,1,0,0,0
4316,24,1965/1966,Gwardia Warszawa,Szombierki Bytom,5/29/1966,17:30,3,2,0,0
4317,24,1965/1966,Odra Opole,GÛrnik Zabrze,5/29/1966,17:00,0,2,0,0
4318,24,1965/1966,Stal RzeszÛw,ålπsk Wroc≥aw,5/29/1966,17:30,3,2,0,0
4319,25,1965/1966,Ruch ChorzÛw,Odra Opole,6/15/1966,17:00,2,3,0,0
4320,25,1965/1966,Szombierki Bytom,Polonia Bytom,6/15/1966,18:00,1,1,0,0
4321,25,1965/1966,Legia Warszawa,GKS Katowice,6/15/1966,18:00,2,0,0,0
4322,25,1965/1966,Wis≥a KrakÛw,ålπsk Wroc≥aw,6/14/1966,17:30,0,1,0,0
4323,25,1965/1966,Zawisza Bydgoszcz,Zag≥Íbie Sosnowiec,6/15/1966,18:00,2,1,0,0
4324,25,1965/1966,GÛrnik Zabrze,Gwardia Warszawa,6/15/1966,17:00,4,0,0,0
4325,25,1965/1966,£ÅKS £ÅÛdü,Stal RzeszÛw,6/15/1966,17:30,2,1,0,0
4326,26,1965/1966,Polonia Bytom,GÛrnik Zabrze,6/22/1966,17:30,1,3,0,0
4327,26,1965/1966,Zag≥Íbie Sosnowiec,Legia Warszawa,6/22/1966,17:30,1,2,0,0
4328,26,1965/1966,Odra Opole,£ÅKS £ÅÛdü,6/22/1966,18:00,2,1,0,0
4329,26,1965/1966,Gwardia Warszawa,Ruch ChorzÛw,6/21/1966,17:00,1,0,0,0
4330,26,1965/1966,ålπsk Wroc≥aw,Zawisza Bydgoszcz,6/22/1966,17:30,2,0,0,0
4331,26,1965/1966,GKS Katowice,Szombierki Bytom,6/22/1966,19:15,0,1,0,0
4332,26,1965/1966,Stal RzeszÛw,Wis≥a KrakÛw,6/22/1966,18:00,0,0,0,0
4333,1,1966/1967,Cracovia,GÛrnik Zabrze,8/7/1966,17:00,2,5,0,0
4334,1,1966/1967,Legia Warszawa,£ÅKS £ÅÛdü,8/7/1966,17:30,1,1,0,0
4335,1,1966/1967,Zag≥Íbie Sosnowiec,Szombierki Bytom,8/7/1966,16:30,3,1,0,0
4336,1,1966/1967,PogoÒ Szczecin,Stal RzeszÛw,8/7/1966,17:00,0,1,0,0
4337,1,1966/1967,Polonia Bytom,Ruch ChorzÛw,8/6/1966,16:30,0,2,0,0
4338,1,1966/1967,GKS Katowice,Wis≥a KrakÛw,8/6/1966,17:00,0,0,0,0
4339,1,1966/1967,ålπsk Wroc≥aw,Zawisza Bydgoszcz,8/7/1966,17:00,0,1,0,0
4340,2,1966/1967,Szombierki Bytom,Cracovia,8/14/1966,16:30,0,2,0,0
4341,2,1966/1967,Ruch ChorzÛw,ålπsk Wroc≥aw,8/13/1966,17:00,2,0,0,0
4342,2,1966/1967,£ÅKS £ÅÛdü,GKS Katowice,8/13/1966,17:30,1,1,0,0
4343,2,1966/1967,Stal RzeszÛw,Zag≥Íbie Sosnowiec,8/14/1966,17:00,1,1,0,0
4344,2,1966/1967,Wis≥a KrakÛw,Polonia Bytom,8/14/1966,17:00,3,1,0,0
4345,2,1966/1967,GÛrnik Zabrze,Legia Warszawa,8/3/1966,17:30,1,4,0,0
4346,2,1966/1967,Zawisza Bydgoszcz,PogoÒ Szczecin,8/13/1966,17:00,0,2,0,0
4347,3,1966/1967,Zawisza Bydgoszcz,Ruch ChorzÛw,8/17/1966,17:00,2,2,0,0
4348,3,1966/1967,Polonia Bytom,£ÅKS £ÅÛdü,8/17/1966,16:30,2,1,0,0
4349,3,1966/1967,Legia Warszawa,Szombierki Bytom,8/18/1966,17:00,1,1,0,0
4350,3,1966/1967,Cracovia,Stal RzeszÛw,8/17/1966,16:30,0,0,0,0
4351,3,1966/1967,Zag≥Íbie Sosnowiec,PogoÒ Szczecin,8/17/1966,16:30,5,1,0,0
4352,3,1966/1967,ålπsk Wroc≥aw,Wis≥a KrakÛw,8/17/1966,17:00,1,0,0,0
4353,3,1966/1967,GKS Katowice,GÛrnik Zabrze,8/18/1966,17:00,0,3,0,0
4354,4,1966/1967,£ÅKS £ÅÛdü,ålπsk Wroc≥aw,8/21/1966,16:30,2,0,0,0
4355,4,1966/1967,Wis≥a KrakÛw,Zawisza Bydgoszcz,8/21/1966,17:00,2,2,0,0
4356,4,1966/1967,PogoÒ Szczecin,Ruch ChorzÛw,8/21/1966,17:00,1,0,0,0
4357,4,1966/1967,Zag≥Íbie Sosnowiec,Cracovia,8/21/1966,16:30,4,1,0,0
4358,4,1966/1967,Szombierki Bytom,GKS Katowice,8/21/1966,15:00,1,0,0,0
4359,4,1966/1967,Stal RzeszÛw,Legia Warszawa,8/21/1966,16:00,1,1,0,0
4360,4,1966/1967,GÛrnik Zabrze,Polonia Bytom,8/21/1966,16:45,1,1,0,0
4361,5,1966/1967,GKS Katowice,Stal RzeszÛw,8/28/1966,16:30,3,1,0,0
4362,5,1966/1967,ålπsk Wroc≥aw,GÛrnik Zabrze,8/28/1966,16:30,0,1,0,0
4363,5,1966/1967,Zawisza Bydgoszcz,£ÅKS £ÅÛdü,8/28/1966,14:30,1,3,0,0
4364,5,1966/1967,Polonia Bytom,Szombierki Bytom,8/28/1966,16:00,3,1,0,0
4365,5,1966/1967,Legia Warszawa,Zag≥Íbie Sosnowiec,8/27/1966,18:30,0,2,0,0
4366,5,1966/1967,Cracovia,PogoÒ Szczecin,8/28/1966,16:00,5,0,0,0
4367,5,1966/1967,Ruch ChorzÛw,Wis≥a KrakÛw,8/27/1966,16:30,4,1,0,0
4368,6,1966/1967,PogoÒ Szczecin,Wis≥a KrakÛw,9/18/1966,15:30,1,2,0,0
4369,6,1966/1967,Stal RzeszÛw,Polonia Bytom,9/17/1966,15:30,1,0,0,0
4370,6,1966/1967,Zag≥Íbie Sosnowiec,GKS Katowice,9/18/1966,15:30,3,1,0,0
4371,6,1966/1967,£ÅKS £ÅÛdü,Ruch ChorzÛw,9/17/1966,15:30,2,2,0,0
4372,6,1966/1967,Cracovia,Legia Warszawa,9/18/1966,11:00,2,0,0,0
4373,6,1966/1967,GÛrnik Zabrze,Zawisza Bydgoszcz,9/17/1966,15:30,2,0,0,0
4374,6,1966/1967,Szombierki Bytom,ålπsk Wroc≥aw,9/17/1966,15:30,2,1,0,0
4375,7,1966/1967,Legia Warszawa,PogoÒ Szczecin,9/21/1966,18:00,0,0,0,0
4376,7,1966/1967,ålπsk Wroc≥aw,Stal RzeszÛw,9/21/1966,15:30,2,0,0,0
4377,7,1966/1967,GKS Katowice,Cracovia,9/22/1966,15:30,1,0,0,0
4378,7,1966/1967,Wis≥a KrakÛw,£ÅKS £ÅÛdü,9/21/1966,16:00,2,0,0,0
4379,7,1966/1967,Zawisza Bydgoszcz,Szombierki Bytom,9/21/1966,16:00,0,0,0,0
4380,7,1966/1967,Polonia Bytom,Zag≥Íbie Sosnowiec,9/21/1966,15:30,1,3,0,0
4381,7,1966/1967,Ruch ChorzÛw,GÛrnik Zabrze,9/21/1966,15:30,1,3,0,0
4382,8,1966/1967,Zag≥Íbie Sosnowiec,ålπsk Wroc≥aw,9/25/1966,15:30,2,0,0,0
4383,8,1966/1967,Szombierki Bytom,Ruch ChorzÛw,9/25/1966,15:30,3,2,0,0
4384,8,1966/1967,Cracovia,Polonia Bytom,9/25/1966,11:00,1,3,0,0
4385,8,1966/1967,Legia Warszawa,GKS Katowice,9/25/1966,15:30,0,3,0,0
4386,8,1966/1967,GÛrnik Zabrze,Wis≥a KrakÛw,9/24/1966,15:30,2,1,0,0
4387,8,1966/1967,PogoÒ Szczecin,£ÅKS £ÅÛdü,9/25/1966,15:00,0,2,0,0
4388,8,1966/1967,Stal RzeszÛw,Zawisza Bydgoszcz,9/25/1966,15:00,2,0,0,0
4389,9,1966/1967,£ÅKS £ÅÛdü,GÛrnik Zabrze,10/8/1966,14:30,0,0,0,0
4390,9,1966/1967,Polonia Bytom,Legia Warszawa,10/9/1966,12:00,1,0,0,0
4391,9,1966/1967,Ruch ChorzÛw,Stal RzeszÛw,10/9/1966,15:00,3,0,0,0
4392,9,1966/1967,GKS Katowice,PogoÒ Szczecin,10/9/1966,11:00,1,1,0,0
4393,9,1966/1967,Wis≥a KrakÛw,Szombierki Bytom,10/9/1966,11:00,3,1,0,0
4394,9,1966/1967,Zawisza Bydgoszcz,Zag≥Íbie Sosnowiec,10/9/1966,14:00,3,0,0,0
4395,9,1966/1967,ålπsk Wroc≥aw,Cracovia,10/9/1966,12:00,1,0,0,0
4396,10,1966/1967,PogoÒ Szczecin,GÛrnik Zabrze,10/30/1966,13:00,1,0,0,0
4397,10,1966/1967,Cracovia,Zawisza Bydgoszcz,10/30/1966,14:00,0,2,0,0
4398,10,1966/1967,Szombierki Bytom,£ÅKS £ÅÛdü,10/30/1966,11:00,1,2,0,0
4399,10,1966/1967,Stal RzeszÛw,Wis≥a KrakÛw,10/30/1966,13:30,1,1,0,0
4400,10,1966/1967,Zag≥Íbie Sosnowiec,Ruch ChorzÛw,10/30/1966,11:00,1,2,0,0
4401,10,1966/1967,GKS Katowice,Polonia Bytom,10/30/1966,14:15,2,3,0,0
4402,10,1966/1967,Legia Warszawa,ålπsk Wroc≥aw,10/30/1966,12:00,1,1,0,0
4403,11,1966/1967,Ruch ChorzÛw,Cracovia,11/13/1966,11:00,3,0,0,0
4404,11,1966/1967,Zawisza Bydgoszcz,Legia Warszawa,11/13/1966,11:30,0,0,0,0
4405,11,1966/1967,ålπsk Wroc≥aw,GKS Katowice,11/13/1966,12:00,1,2,0,0
4406,11,1966/1967,Polonia Bytom,PogoÒ Szczecin,11/13/1966,11:30,0,1,0,0
4407,11,1966/1967,GÛrnik Zabrze,Szombierki Bytom,11/13/1966,12:00,3,1,0,0
4408,11,1966/1967,Wis≥a KrakÛw,Zag≥Íbie Sosnowiec,11/13/1966,14:00,0,4,0,0
4409,11,1966/1967,£ÅKS £ÅÛdü,Stal RzeszÛw,11/13/1966,11:00,1,1,0,0
4410,12,1966/1967,Zag≥Íbie Sosnowiec,£ÅKS £ÅÛdü,11/20/1966,11:00,1,0,0,0
4411,12,1966/1967,PogoÒ Szczecin,Szombierki Bytom,11/20/1966,12:00,2,2,0,0
4412,12,1966/1967,Cracovia,Wis≥a KrakÛw,11/20/1966,12:00,1,2,0,0
4413,12,1966/1967,GÛrnik Zabrze,Stal RzeszÛw,11/19/1966,13:30,2,3,0,0
4414,12,1966/1967,GKS Katowice,Zawisza Bydgoszcz,11/20/1966,11:00,1,0,0,0
4415,12,1966/1967,Legia Warszawa,Ruch ChorzÛw,11/20/1966,11:30,0,0,0,0
4416,12,1966/1967,Polonia Bytom,ålπsk Wroc≥aw,11/20/1966,11:30,2,1,0,0
4417,13,1966/1967,ålπsk Wroc≥aw,PogoÒ Szczecin,11/27/1966,12:00,4,1,0,0
4418,13,1966/1967,£ÅKS £ÅÛdü,Cracovia,11/27/1966,12:00,1,1,0,0
4419,13,1966/1967,Szombierki Bytom,Stal RzeszÛw,11/27/1966,12:00,1,0,0,0
4420,13,1966/1967,Zawisza Bydgoszcz,Polonia Bytom,11/27/1966,10:00,2,0,0,0
4421,13,1966/1967,GÛrnik Zabrze,Zag≥Íbie Sosnowiec,11/27/1966,12:00,2,0,0,0
4422,13,1966/1967,Ruch ChorzÛw,GKS Katowice,11/27/1966,11:00,3,1,0,0
4423,13,1966/1967,Wis≥a KrakÛw,Legia Warszawa,11/27/1966,13:30,0,1,0,0
4424,14,1966/1967,£ÅKS £ÅÛdü,Legia Warszawa,3/12/1967,12:00,1,0,0,0
4425,14,1966/1967,Stal RzeszÛw,PogoÒ Szczecin,3/12/1967,14:00,1,0,0,0
4426,14,1966/1967,Zawisza Bydgoszcz,ålπsk Wroc≥aw,3/12/1967,11:00,0,0,0,0
4427,14,1966/1967,Szombierki Bytom,Zag≥Íbie Sosnowiec,3/12/1967,15:00,1,0,0,0
4428,14,1966/1967,Wis≥a KrakÛw,GKS Katowice,3/12/1967,14:30,1,0,0,0
4429,14,1966/1967,Ruch ChorzÛw,Polonia Bytom,3/12/1967,15:00,1,2,0,0
